call_id,date,customer_id,direction,outcome,duration_seconds
4754,2025-04-30,2,Outbound,Information,140
4755,2025-04-30,555,Inbound,Information,215
4756,2025-04-30,310,Inbound,Information,352
4757,2025-04-30,338,Inbound,Information,253
4758,2025-04-30,201,Inbound,Booked,187
4759,2025-04-30,479,Outbound,Information,335
4760,2025-04-30,478,Inbound,Booked,247
4761,2025-04-30,65,Inbound,Information,259
4762,2025-04-30,42,Inbound,Booked,38
4763,2025-04-30,429,Inbound,Missed,191
4764,2025-04-30,378,Outbound,Booked,323
4765,2025-04-30,408,Inbound,Booked,63
4766,2025-04-30,569,Inbound,Information,351
4767,2025-04-30,427,Outbound,Booked,204
4768,2025-04-30,130,Inbound,Booked,351
4769,2025-04-30,592,Outbound,Missed,208
4770,2025-04-30,91,Inbound,Booked,198
4771,2025-04-30,139,Inbound,Information,254
4772,2025-04-30,169,Inbound,Booked,271
4773,2025-04-30,600,Inbound,Information,250
4774,2025-04-30,98,Inbound,Booked,66
4775,2025-04-30,7,Inbound,Booked,99
4776,2025-04-30,195,Inbound,Information,236
4777,2025-04-30,361,Inbound,Booked,223
4778,2025-04-30,241,Inbound,Missed,247
4779,2025-04-30,240,Outbound,Missed,148
4780,2025-04-30,230,Outbound,Missed,68
4781,2025-04-30,88,Outbound,Information,356
4782,2025-04-30,336,Outbound,Booked,87
4783,2025-04-30,120,Inbound,Booked,259
4784,2025-04-30,336,Inbound,Booked,166
4785,2025-04-30,298,Inbound,Booked,205
4786,2025-04-30,340,Inbound,Information,341
4787,2025-04-30,477,Inbound,Booked,339
4788,2025-04-30,500,Inbound,Booked,199
4789,2025-04-30,531,Inbound,Booked,322
4790,2025-04-30,554,Inbound,Booked,319
4791,2025-04-30,554,Outbound,Missed,170
4792,2025-04-30,446,Outbound,Booked,304
4793,2025-05-01,448,Outbound,Missed,174
4794,2025-05-01,295,Inbound,Information,318
4795,2025-05-01,359,Inbound,Booked,270
4796,2025-05-01,83,Inbound,Information,128
4797,2025-05-01,423,Inbound,Information,186
4798,2025-05-01,140,Inbound,Booked,230
4799,2025-05-01,507,Outbound,Booked,277
4800,2025-05-01,577,Inbound,Booked,129
4801,2025-05-01,64,Outbound,Information,403
4802,2025-05-01,325,Inbound,Booked,184
4803,2025-05-01,491,Outbound,Booked,280
4804,2025-05-01,559,Inbound,Information,259
4805,2025-05-01,572,Outbound,Missed,321
4806,2025-05-01,83,Inbound,Information,190
4807,2025-05-01,475,Inbound,Booked,353
4808,2025-05-01,545,Inbound,Missed,240
4809,2025-05-01,127,Inbound,Booked,192
4810,2025-05-01,118,Inbound,Missed,66
4811,2025-05-01,460,Inbound,Information,365
4812,2025-05-01,579,Inbound,Missed,213
4813,2025-05-01,338,Inbound,Booked,292
4814,2025-05-01,426,Inbound,Missed,117
4815,2025-05-01,370,Inbound,Booked,300
4816,2025-05-01,222,Inbound,Booked,346
4817,2025-05-01,91,Inbound,Information,285
4818,2025-05-01,70,Inbound,Booked,244
4819,2025-05-01,234,Inbound,Booked,80
4820,2025-05-01,60,Inbound,Booked,310
4821,2025-05-01,92,Inbound,Booked,118
4822,2025-05-01,98,Inbound,Information,192
4823,2025-05-01,138,Inbound,Booked,309
4824,2025-05-01,525,Inbound,Booked,263
4825,2025-05-01,451,Inbound,Information,250
4826,2025-05-01,432,Inbound,Booked,230
4827,2025-05-01,447,Inbound,Booked,191
4828,2025-05-01,490,Inbound,Information,345
4829,2025-05-01,469,Inbound,Booked,257
4830,2025-05-01,330,Inbound,Booked,256
4831,2025-05-01,554,Inbound,Booked,160
4832,2025-05-01,20,Inbound,Booked,227
4833,2025-05-01,464,Inbound,Booked,251
4834,2025-05-01,385,Inbound,Booked,375
4835,2025-05-01,17,Outbound,Information,234
4836,2025-05-01,32,Outbound,Missed,246
4837,2025-05-02,283,Inbound,Information,259
4838,2025-05-02,579,Inbound,Booked,459
4839,2025-05-02,114,Inbound,Booked,86
4840,2025-05-02,158,Outbound,Booked,233
4841,2025-05-02,197,Inbound,Booked,119
4842,2025-05-02,524,Inbound,Booked,120
4843,2025-05-02,33,Inbound,Booked,186
4844,2025-05-02,538,Inbound,Missed,344
4845,2025-05-02,274,Inbound,Information,243
4846,2025-05-02,320,Inbound,Information,272
4847,2025-05-02,430,Inbound,Booked,217
4848,2025-05-02,29,Inbound,Information,144
4849,2025-05-02,153,Outbound,Booked,174
4850,2025-05-02,207,Inbound,Booked,209
4851,2025-05-02,546,Inbound,Booked,280
4852,2025-05-02,591,Inbound,Booked,461
4853,2025-05-02,510,Outbound,Booked,221
4854,2025-05-02,443,Outbound,Missed,98
4855,2025-05-02,511,Outbound,Information,326
4856,2025-05-02,213,Inbound,Missed,228
4857,2025-05-02,563,Outbound,Booked,83
4858,2025-05-02,438,Inbound,Information,206
4859,2025-05-02,528,Inbound,Booked,234
4860,2025-05-02,562,Inbound,Booked,27
4861,2025-05-02,555,Inbound,Booked,75
4862,2025-05-02,4,Inbound,Booked,195
4863,2025-05-02,498,Inbound,Information,399
4864,2025-05-02,355,Inbound,Information,433
4865,2025-05-02,159,Inbound,Information,406
4866,2025-05-02,522,Inbound,Booked,242
4867,2025-05-02,117,Outbound,Booked,219
4868,2025-05-02,561,Inbound,Booked,218
4869,2025-05-02,556,Inbound,Missed,152
4870,2025-05-02,473,Inbound,Booked,104
4871,2025-05-02,334,Outbound,Missed,343
4872,2025-05-02,486,Inbound,Booked,191
4873,2025-05-02,446,Inbound,Missed,126
4874,2025-05-02,263,Inbound,Information,229
4875,2025-05-03,406,Outbound,Information,216
4876,2025-05-03,130,Outbound,Booked,277
4877,2025-05-03,438,Inbound,Booked,146
4878,2025-05-03,534,Inbound,Missed,333
4879,2025-05-03,127,Outbound,Information,73
4880,2025-05-03,271,Inbound,Information,272
4881,2025-05-03,467,Inbound,Booked,173
4882,2025-05-03,272,Inbound,Information,176
4883,2025-05-03,394,Inbound,Booked,207
4884,2025-05-03,300,Inbound,Booked,105
4885,2025-05-03,138,Inbound,Booked,210
4886,2025-05-03,50,Inbound,Information,111
4887,2025-05-03,38,Outbound,Booked,200
4888,2025-05-03,482,Inbound,Booked,294
4889,2025-05-03,76,Outbound,Booked,176
4890,2025-05-03,77,Inbound,Missed,235
4891,2025-05-03,274,Inbound,Booked,25
4892,2025-05-03,126,Inbound,Missed,277
4893,2025-05-04,530,Inbound,Booked,364
4894,2025-05-04,352,Outbound,Booked,93
4895,2025-05-04,443,Inbound,Missed,165
4896,2025-05-04,7,Outbound,Information,224
4897,2025-05-04,26,Inbound,Booked,129
4898,2025-05-04,247,Inbound,Booked,302
4899,2025-05-04,140,Inbound,Booked,176
4900,2025-05-04,354,Inbound,Booked,20
4901,2025-05-04,408,Inbound,Information,190
4902,2025-05-04,397,Inbound,Information,230
4903,2025-05-04,96,Inbound,Information,229
4904,2025-05-04,419,Inbound,Booked,266
4905,2025-05-04,299,Outbound,Information,180
4906,2025-05-04,142,Outbound,Information,242
4907,2025-05-04,436,Inbound,Information,217
4908,2025-05-04,212,Outbound,Booked,132
4909,2025-05-04,264,Inbound,Booked,251
4910,2025-05-04,381,Inbound,Missed,225
4911,2025-05-04,172,Outbound,Information,355
4912,2025-05-04,337,Inbound,Booked,99
4913,2025-05-04,17,Inbound,Missed,135
4914,2025-05-04,161,Inbound,Booked,137
4915,2025-05-04,209,Inbound,Information,131
4916,2025-05-04,435,Inbound,Information,213
4917,2025-05-04,344,Inbound,Booked,372
4918,2025-05-04,249,Inbound,Information,269
4919,2025-05-04,292,Inbound,Booked,228
4920,2025-05-04,284,Inbound,Booked,322
4921,2025-05-04,367,Outbound,Information,188
4922,2025-05-04,250,Outbound,Information,293
4923,2025-05-05,268,Inbound,Booked,291
4924,2025-05-05,309,Inbound,Missed,280
4925,2025-05-05,163,Outbound,Booked,271
4926,2025-05-05,407,Inbound,Missed,251
4927,2025-05-05,551,Inbound,Booked,173
4928,2025-05-05,80,Inbound,Missed,60
4929,2025-05-05,27,Inbound,Booked,252
4930,2025-05-05,223,Inbound,Booked,145
4931,2025-05-05,46,Inbound,Missed,245
4932,2025-05-05,464,Inbound,Information,252
4933,2025-05-05,518,Inbound,Booked,171
4934,2025-05-05,202,Inbound,Missed,193
4935,2025-05-05,135,Inbound,Booked,171
4936,2025-05-05,98,Inbound,Booked,262
4937,2025-05-05,339,Inbound,Booked,337
4938,2025-05-05,342,Inbound,Information,225
4939,2025-05-05,534,Outbound,Booked,311
4940,2025-05-05,177,Inbound,Missed,286
4941,2025-05-05,100,Inbound,Booked,141
4942,2025-05-05,203,Inbound,Booked,154
4943,2025-05-05,352,Inbound,Booked,137
4944,2025-05-05,361,Outbound,Booked,343
4945,2025-05-05,123,Outbound,Information,231
4946,2025-05-05,442,Inbound,Booked,251
4947,2025-05-05,526,Outbound,Booked,223
4948,2025-05-05,332,Outbound,Booked,524
4949,2025-05-05,397,Outbound,Booked,68
4950,2025-05-05,413,Outbound,Information,312
4951,2025-05-05,559,Outbound,Booked,163
4952,2025-05-05,439,Inbound,Booked,197
4953,2025-05-05,209,Outbound,Information,173
4954,2025-05-05,11,Inbound,Booked,198
4955,2025-05-05,200,Inbound,Information,252
4956,2025-05-05,540,Inbound,Information,431
4957,2025-05-05,391,Outbound,Information,202
4958,2025-05-05,565,Inbound,Information,215
4959,2025-05-05,365,Outbound,Booked,473
4960,2025-05-06,566,Inbound,Booked,269
4961,2025-05-06,490,Inbound,Booked,221
4962,2025-05-06,166,Inbound,Missed,349
4963,2025-05-06,35,Outbound,Information,180
4964,2025-05-06,431,Inbound,Missed,237
4965,2025-05-06,175,Inbound,Information,309
4966,2025-05-06,495,Inbound,Booked,305
4967,2025-05-06,549,Outbound,Booked,365
4968,2025-05-06,467,Outbound,Booked,206
4969,2025-05-06,261,Inbound,Missed,350
4970,2025-05-06,235,Inbound,Booked,150
4971,2025-05-06,288,Outbound,Missed,158
4972,2025-05-06,409,Inbound,Booked,33
4973,2025-05-06,229,Outbound,Booked,187
4974,2025-05-06,184,Inbound,Booked,76
4975,2025-05-06,371,Inbound,Booked,358
4976,2025-05-06,326,Inbound,Information,424
4977,2025-05-06,283,Inbound,Missed,352
4978,2025-05-06,464,Inbound,Booked,126
4979,2025-05-06,250,Inbound,Booked,245
4980,2025-05-06,203,Inbound,Booked,36
4981,2025-05-06,206,Inbound,Booked,243
4982,2025-05-06,52,Inbound,Booked,177
4983,2025-05-06,15,Inbound,Missed,159
4984,2025-05-06,212,Inbound,Booked,298
4985,2025-05-06,433,Inbound,Information,438
4986,2025-05-06,287,Inbound,Information,283
4987,2025-05-06,365,Inbound,Information,260
4988,2025-05-06,268,Inbound,Booked,160
4989,2025-05-06,246,Inbound,Missed,367
4990,2025-05-06,87,Outbound,Booked,117
4991,2025-05-06,134,Inbound,Booked,176
4992,2025-05-06,548,Outbound,Booked,267
4993,2025-05-06,491,Inbound,Booked,20
4994,2025-05-06,238,Inbound,Booked,194
4995,2025-05-06,310,Inbound,Missed,228
4996,2025-05-06,515,Outbound,Booked,349
4997,2025-05-06,203,Outbound,Booked,379
4998,2025-05-06,238,Outbound,Booked,135
4999,2025-05-06,358,Inbound,Information,20
5000,2025-05-06,125,Inbound,Booked,245
5001,2025-05-06,157,Inbound,Booked,174
5002,2025-05-06,483,Inbound,Information,230
5003,2025-05-06,340,Inbound,Missed,222
5004,2025-05-06,307,Inbound,Booked,167
5005,2025-05-06,394,Inbound,Booked,133
5006,2025-05-06,345,Inbound,Information,110
5007,2025-05-06,216,Inbound,Information,121
5008,2025-05-06,381,Inbound,Booked,91
5009,2025-05-06,130,Inbound,Information,219
5010,2025-05-06,597,Inbound,Booked,340
5011,2025-05-06,395,Inbound,Booked,187
5012,2025-05-06,74,Outbound,Booked,205
5013,2025-05-07,306,Inbound,Booked,143
5014,2025-05-07,315,Inbound,Missed,240
5015,2025-05-07,77,Outbound,Missed,176
5016,2025-05-07,149,Outbound,Information,86
5017,2025-05-07,56,Inbound,Booked,351
5018,2025-05-07,215,Inbound,Information,238
5019,2025-05-07,70,Inbound,Information,376
5020,2025-05-07,571,Outbound,Information,272
5021,2025-05-07,174,Outbound,Booked,324
5022,2025-05-07,424,Inbound,Information,159
5023,2025-05-07,377,Inbound,Booked,188
5024,2025-05-07,121,Inbound,Booked,193
5025,2025-05-07,232,Inbound,Booked,290
5026,2025-05-07,161,Outbound,Missed,303
5027,2025-05-07,110,Outbound,Booked,214
5028,2025-05-07,339,Outbound,Booked,94
5029,2025-05-07,246,Outbound,Information,179
5030,2025-05-07,247,Outbound,Booked,389
5031,2025-05-07,316,Inbound,Booked,60
5032,2025-05-07,17,Inbound,Booked,105
5033,2025-05-07,452,Inbound,Booked,82
5034,2025-05-07,334,Inbound,Booked,292
5035,2025-05-07,291,Inbound,Booked,267
5036,2025-05-07,305,Inbound,Booked,75
5037,2025-05-07,439,Inbound,Booked,164
5038,2025-05-07,534,Inbound,Booked,246
5039,2025-05-07,7,Inbound,Information,38
5040,2025-05-07,148,Inbound,Information,309
5041,2025-05-07,238,Outbound,Booked,358
5042,2025-05-07,551,Inbound,Booked,20
5043,2025-05-07,36,Inbound,Information,146
5044,2025-05-07,165,Outbound,Booked,237
5045,2025-05-07,163,Inbound,Booked,46
5046,2025-05-07,179,Inbound,Information,255
5047,2025-05-07,358,Outbound,Booked,296
5048,2025-05-07,356,Inbound,Missed,341
5049,2025-05-07,237,Inbound,Information,189
5050,2025-05-07,83,Inbound,Missed,142
5051,2025-05-07,50,Inbound,Booked,202
5052,2025-05-07,328,Inbound,Booked,133
5053,2025-05-07,303,Inbound,Information,287
5054,2025-05-07,113,Outbound,Booked,303
5055,2025-05-07,263,Inbound,Missed,64
5056,2025-05-07,537,Inbound,Missed,287
5057,2025-05-07,223,Inbound,Booked,294
5058,2025-05-07,232,Inbound,Booked,221
5059,2025-05-08,22,Inbound,Booked,294
5060,2025-05-08,24,Inbound,Booked,333
5061,2025-05-08,258,Inbound,Missed,247
5062,2025-05-08,349,Inbound,Information,341
5063,2025-05-08,312,Inbound,Booked,247
5064,2025-05-08,481,Outbound,Information,309
5065,2025-05-08,435,Inbound,Booked,196
5066,2025-05-08,138,Inbound,Booked,173
5067,2025-05-08,175,Inbound,Information,335
5068,2025-05-08,297,Inbound,Information,155
5069,2025-05-08,390,Outbound,Information,300
5070,2025-05-08,566,Inbound,Booked,290
5071,2025-05-08,433,Inbound,Booked,128
5072,2025-05-08,339,Inbound,Information,179
5073,2025-05-08,72,Inbound,Booked,165
5074,2025-05-08,356,Inbound,Booked,280
5075,2025-05-08,313,Outbound,Booked,155
5076,2025-05-08,450,Outbound,Booked,291
5077,2025-05-08,180,Inbound,Booked,182
5078,2025-05-08,517,Inbound,Booked,259
5079,2025-05-08,36,Outbound,Information,239
5080,2025-05-08,103,Inbound,Information,162
5081,2025-05-08,282,Inbound,Booked,186
5082,2025-05-08,399,Inbound,Booked,75
5083,2025-05-08,273,Outbound,Booked,237
5084,2025-05-08,31,Inbound,Missed,364
5085,2025-05-08,58,Inbound,Booked,98
5086,2025-05-08,442,Inbound,Booked,222
5087,2025-05-08,508,Outbound,Booked,232
5088,2025-05-08,386,Inbound,Information,169
5089,2025-05-08,105,Inbound,Missed,152
5090,2025-05-08,7,Inbound,Booked,298
5091,2025-05-08,156,Outbound,Booked,234
5092,2025-05-08,492,Inbound,Missed,190
5093,2025-05-08,482,Inbound,Information,152
5094,2025-05-08,599,Inbound,Booked,328
5095,2025-05-09,262,Inbound,Booked,23
5096,2025-05-09,480,Inbound,Booked,105
5097,2025-05-09,75,Inbound,Information,385
5098,2025-05-09,401,Inbound,Booked,326
5099,2025-05-09,452,Outbound,Booked,492
5100,2025-05-09,130,Inbound,Booked,283
5101,2025-05-09,475,Inbound,Booked,140
5102,2025-05-09,353,Inbound,Booked,410
5103,2025-05-09,360,Inbound,Information,153
5104,2025-05-09,56,Outbound,Information,349
5105,2025-05-09,13,Inbound,Information,346
5106,2025-05-09,394,Inbound,Booked,46
5107,2025-05-09,228,Inbound,Missed,252
5108,2025-05-09,482,Inbound,Missed,96
5109,2025-05-09,221,Inbound,Booked,181
5110,2025-05-09,112,Inbound,Missed,260
5111,2025-05-09,156,Outbound,Information,170
5112,2025-05-09,577,Inbound,Information,173
5113,2025-05-09,155,Inbound,Missed,275
5114,2025-05-09,331,Inbound,Information,224
5115,2025-05-09,302,Inbound,Information,364
5116,2025-05-09,79,Inbound,Information,78
5117,2025-05-09,89,Inbound,Booked,163
5118,2025-05-09,302,Inbound,Booked,137
5119,2025-05-09,59,Inbound,Booked,162
5120,2025-05-09,406,Outbound,Information,380
5121,2025-05-09,593,Outbound,Booked,101
5122,2025-05-09,265,Inbound,Booked,119
5123,2025-05-09,462,Inbound,Booked,128
5124,2025-05-09,337,Inbound,Information,172
5125,2025-05-09,278,Inbound,Booked,322
5126,2025-05-09,268,Inbound,Booked,308
5127,2025-05-09,324,Inbound,Booked,181
5128,2025-05-10,309,Inbound,Information,193
5129,2025-05-10,61,Outbound,Missed,375
5130,2025-05-10,23,Inbound,Booked,180
5131,2025-05-10,311,Inbound,Booked,181
5132,2025-05-10,85,Inbound,Missed,190
5133,2025-05-10,397,Outbound,Booked,192
5134,2025-05-10,161,Inbound,Missed,302
5135,2025-05-10,566,Inbound,Booked,240
5136,2025-05-10,398,Inbound,Missed,278
5137,2025-05-10,582,Inbound,Booked,199
5138,2025-05-10,258,Inbound,Booked,276
5139,2025-05-10,202,Inbound,Information,161
5140,2025-05-10,477,Inbound,Booked,183
5141,2025-05-10,525,Inbound,Booked,236
5142,2025-05-10,249,Inbound,Booked,216
5143,2025-05-10,261,Inbound,Booked,305
5144,2025-05-10,373,Inbound,Booked,283
5145,2025-05-10,171,Inbound,Information,180
5146,2025-05-10,429,Inbound,Information,205
5147,2025-05-10,143,Inbound,Booked,239
5148,2025-05-10,116,Inbound,Booked,191
5149,2025-05-10,433,Inbound,Booked,225
5150,2025-05-10,476,Inbound,Booked,316
5151,2025-05-10,490,Inbound,Booked,20
5152,2025-05-10,551,Inbound,Missed,320
5153,2025-05-10,499,Inbound,Booked,30
5154,2025-05-10,385,Inbound,Booked,205
5155,2025-05-10,179,Inbound,Booked,307
5156,2025-05-10,247,Outbound,Information,246
5157,2025-05-11,14,Inbound,Missed,279
5158,2025-05-11,374,Outbound,Information,217
5159,2025-05-11,330,Inbound,Missed,201
5160,2025-05-11,112,Inbound,Booked,129
5161,2025-05-11,89,Outbound,Booked,307
5162,2025-05-11,400,Inbound,Missed,340
5163,2025-05-11,115,Inbound,Information,26
5164,2025-05-11,345,Inbound,Booked,195
5165,2025-05-11,361,Inbound,Booked,199
5166,2025-05-11,406,Outbound,Missed,248
5167,2025-05-11,386,Inbound,Booked,85
5168,2025-05-11,548,Inbound,Information,165
5169,2025-05-11,328,Inbound,Booked,364
5170,2025-05-11,304,Outbound,Booked,136
5171,2025-05-11,225,Inbound,Missed,229
5172,2025-05-11,286,Inbound,Information,109
5173,2025-05-11,234,Inbound,Missed,141
5174,2025-05-11,105,Inbound,Missed,97
5175,2025-05-11,460,Inbound,Booked,202
5176,2025-05-11,197,Inbound,Information,269
5177,2025-05-11,398,Inbound,Missed,258
5178,2025-05-11,577,Inbound,Missed,303
5179,2025-05-11,317,Inbound,Booked,246
5180,2025-05-11,271,Outbound,Booked,310
5181,2025-05-11,385,Outbound,Booked,307
5182,2025-05-11,187,Inbound,Booked,287
5183,2025-05-11,417,Inbound,Booked,196
5184,2025-05-11,549,Outbound,Booked,258
5185,2025-05-11,221,Inbound,Booked,211
5186,2025-05-11,332,Inbound,Booked,259
5187,2025-05-12,381,Inbound,Information,449
5188,2025-05-12,75,Inbound,Booked,196
5189,2025-05-12,320,Inbound,Booked,76
5190,2025-05-12,515,Inbound,Booked,340
5191,2025-05-12,524,Inbound,Booked,58
5192,2025-05-12,178,Inbound,Booked,196
5193,2025-05-12,299,Inbound,Information,215
5194,2025-05-12,411,Inbound,Information,214
5195,2025-05-12,176,Inbound,Information,315
5196,2025-05-12,480,Inbound,Information,123
5197,2025-05-12,234,Inbound,Missed,258
5198,2025-05-12,220,Inbound,Booked,85
5199,2025-05-12,303,Inbound,Information,100
5200,2025-05-12,410,Outbound,Booked,255
5201,2025-05-12,435,Inbound,Missed,307
5202,2025-05-12,32,Outbound,Information,186
5203,2025-05-12,289,Inbound,Booked,174
5204,2025-05-12,265,Inbound,Information,241
5205,2025-05-12,475,Outbound,Information,191
5206,2025-05-12,532,Inbound,Information,292
5207,2025-05-12,153,Outbound,Booked,122
5208,2025-05-12,371,Inbound,Booked,123
5209,2025-05-12,185,Outbound,Information,215
5210,2025-05-12,583,Inbound,Booked,68
5211,2025-05-12,288,Inbound,Booked,141
5212,2025-05-12,274,Inbound,Information,290
5213,2025-05-12,47,Inbound,Information,178
5214,2025-05-12,596,Inbound,Booked,253
5215,2025-05-12,429,Inbound,Booked,89
5216,2025-05-12,356,Inbound,Booked,253
5217,2025-05-12,344,Inbound,Information,167
5218,2025-05-12,274,Outbound,Booked,227
5219,2025-05-12,358,Inbound,Information,154
5220,2025-05-12,585,Inbound,Booked,98
5221,2025-05-12,278,Inbound,Booked,234
5222,2025-05-12,228,Outbound,Information,312
5223,2025-05-12,479,Inbound,Missed,239
5224,2025-05-12,501,Outbound,Booked,248
5225,2025-05-12,394,Inbound,Missed,222
5226,2025-05-12,450,Outbound,Information,213
5227,2025-05-12,63,Inbound,Booked,62
5228,2025-05-12,222,Inbound,Booked,189
5229,2025-05-12,572,Inbound,Information,203
5230,2025-05-12,533,Outbound,Information,181
5231,2025-05-12,123,Inbound,Information,219
5232,2025-05-12,531,Inbound,Booked,154
5233,2025-05-12,72,Inbound,Information,283
5234,2025-05-13,15,Inbound,Booked,270
5235,2025-05-13,373,Inbound,Information,310
5236,2025-05-13,594,Inbound,Information,144
5237,2025-05-13,549,Inbound,Booked,61
5238,2025-05-13,238,Inbound,Booked,319
5239,2025-05-13,436,Inbound,Booked,233
5240,2025-05-13,275,Inbound,Booked,214
5241,2025-05-13,371,Outbound,Information,151
5242,2025-05-13,533,Inbound,Booked,170
5243,2025-05-13,81,Inbound,Missed,318
5244,2025-05-13,561,Inbound,Booked,317
5245,2025-05-13,224,Inbound,Information,273
5246,2025-05-13,318,Inbound,Information,171
5247,2025-05-13,183,Inbound,Information,130
5248,2025-05-13,31,Inbound,Information,76
5249,2025-05-13,232,Inbound,Booked,64
5250,2025-05-13,277,Inbound,Information,268
5251,2025-05-13,69,Inbound,Booked,268
5252,2025-05-13,461,Outbound,Information,286
5253,2025-05-13,287,Inbound,Booked,205
5254,2025-05-13,559,Outbound,Booked,234
5255,2025-05-13,398,Inbound,Information,248
5256,2025-05-13,364,Inbound,Booked,269
5257,2025-05-13,359,Inbound,Missed,433
5258,2025-05-13,511,Outbound,Booked,242
5259,2025-05-13,510,Inbound,Booked,277
5260,2025-05-13,121,Outbound,Booked,80
5261,2025-05-13,526,Outbound,Missed,339
5262,2025-05-13,24,Outbound,Booked,162
5263,2025-05-13,268,Outbound,Information,106
5264,2025-05-13,419,Inbound,Information,356
5265,2025-05-13,582,Inbound,Booked,222
5266,2025-05-13,4,Outbound,Information,280
5267,2025-05-13,510,Outbound,Booked,219
5268,2025-05-13,36,Inbound,Information,36
5269,2025-05-13,202,Outbound,Missed,110
5270,2025-05-13,110,Inbound,Booked,140
5271,2025-05-13,416,Inbound,Booked,262
5272,2025-05-13,193,Outbound,Information,163
5273,2025-05-13,1,Outbound,Missed,144
5274,2025-05-13,364,Inbound,Missed,277
5275,2025-05-13,270,Outbound,Missed,95
5276,2025-05-13,37,Outbound,Booked,161
5277,2025-05-13,553,Outbound,Missed,193
5278,2025-05-14,12,Inbound,Booked,215
5279,2025-05-14,210,Inbound,Missed,50
5280,2025-05-14,554,Inbound,Information,203
5281,2025-05-14,150,Inbound,Booked,277
5282,2025-05-14,169,Inbound,Booked,334
5283,2025-05-14,434,Outbound,Information,83
5284,2025-05-14,204,Inbound,Booked,233
5285,2025-05-14,312,Inbound,Booked,104
5286,2025-05-14,322,Outbound,Information,248
5287,2025-05-14,195,Inbound,Booked,236
5288,2025-05-14,543,Inbound,Booked,285
5289,2025-05-14,526,Inbound,Booked,289
5290,2025-05-14,144,Inbound,Information,193
5291,2025-05-14,450,Outbound,Information,229
5292,2025-05-14,541,Inbound,Booked,276
5293,2025-05-14,197,Inbound,Booked,109
5294,2025-05-14,587,Outbound,Information,181
5295,2025-05-14,591,Inbound,Booked,135
5296,2025-05-14,464,Inbound,Information,263
5297,2025-05-14,320,Outbound,Information,88
5298,2025-05-14,393,Outbound,Booked,272
5299,2025-05-14,343,Inbound,Booked,250
5300,2025-05-14,69,Inbound,Booked,345
5301,2025-05-14,32,Inbound,Missed,203
5302,2025-05-14,593,Outbound,Booked,101
5303,2025-05-14,182,Inbound,Booked,147
5304,2025-05-14,506,Inbound,Booked,204
5305,2025-05-14,577,Inbound,Booked,345
5306,2025-05-14,133,Inbound,Booked,211
5307,2025-05-14,330,Inbound,Booked,195
5308,2025-05-14,347,Inbound,Booked,230
5309,2025-05-14,158,Inbound,Information,254
5310,2025-05-14,466,Inbound,Information,256
5311,2025-05-14,14,Inbound,Missed,45
5312,2025-05-14,215,Outbound,Missed,100
5313,2025-05-14,582,Inbound,Booked,140
5314,2025-05-14,461,Outbound,Information,121
5315,2025-05-14,156,Inbound,Booked,239
5316,2025-05-14,265,Inbound,Missed,163
5317,2025-05-14,437,Inbound,Information,259
5318,2025-05-14,316,Outbound,Booked,225
5319,2025-05-14,454,Inbound,Booked,171
5320,2025-05-14,44,Inbound,Booked,169
5321,2025-05-14,219,Inbound,Booked,192
5322,2025-05-14,213,Inbound,Missed,125
5323,2025-05-14,427,Inbound,Information,75
5324,2025-05-14,366,Inbound,Booked,305
5325,2025-05-14,472,Inbound,Booked,281
5326,2025-05-14,33,Inbound,Booked,264
5327,2025-05-14,556,Inbound,Information,176
5328,2025-05-14,326,Inbound,Booked,351
5329,2025-05-14,501,Inbound,Booked,213
5330,2025-05-15,394,Inbound,Booked,141
5331,2025-05-15,446,Outbound,Information,65
5332,2025-05-15,80,Inbound,Booked,162
5333,2025-05-15,337,Inbound,Information,172
5334,2025-05-15,494,Inbound,Booked,139
5335,2025-05-15,356,Inbound,Booked,300
5336,2025-05-15,50,Outbound,Missed,67
5337,2025-05-15,443,Inbound,Missed,327
5338,2025-05-15,251,Inbound,Booked,362
5339,2025-05-15,517,Inbound,Booked,212
5340,2025-05-15,264,Inbound,Information,93
5341,2025-05-15,56,Inbound,Booked,276
5342,2025-05-15,525,Outbound,Missed,157
5343,2025-05-15,198,Inbound,Booked,144
5344,2025-05-15,129,Inbound,Missed,151
5345,2025-05-15,483,Inbound,Missed,155
5346,2025-05-15,1,Inbound,Booked,283
5347,2025-05-15,362,Inbound,Booked,258
5348,2025-05-15,49,Inbound,Booked,187
5349,2025-05-15,402,Outbound,Booked,234
5350,2025-05-15,412,Outbound,Booked,292
5351,2025-05-15,147,Inbound,Booked,193
5352,2025-05-15,129,Inbound,Booked,379
5353,2025-05-15,551,Outbound,Booked,218
5354,2025-05-15,142,Inbound,Booked,193
5355,2025-05-15,258,Inbound,Information,210
5356,2025-05-15,196,Inbound,Information,357
5357,2025-05-15,342,Inbound,Booked,296
5358,2025-05-15,417,Outbound,Missed,155
5359,2025-05-15,75,Inbound,Booked,287
5360,2025-05-15,522,Inbound,Booked,209
5361,2025-05-15,297,Inbound,Information,246
5362,2025-05-15,282,Inbound,Booked,332
5363,2025-05-15,216,Inbound,Booked,240
5364,2025-05-15,162,Inbound,Booked,359
5365,2025-05-15,338,Inbound,Information,161
5366,2025-05-15,381,Inbound,Booked,223
5367,2025-05-15,267,Inbound,Booked,164
5368,2025-05-15,532,Outbound,Booked,160
